timestamp,plant_name,plant_type,capacity_mw,generation_mw,capacity_factor,latitude,longitude
2020-01-02 23:00:00,Kundapur_Wind_Farm,wind,150,21.719,0.1448,13.6,74.7
2020-01-03 00:00:00,Kundapur_Wind_Farm,wind,150,11.198,0.0747,13.6,74.7
2020-01-03 01:00:00,Kundapur_Wind_Farm,wind,150,1.635,0.0109,13.6,74.7
2020-01-03 02:00:00,Kundapur_Wind_Farm,wind,150,14.705,0.098,13.6,74.7
2020-01-03 03:00:00,Kundapur_Wind_Farm,wind,150,20.373,0.1358,13.6,74.7
2020-01-03 04:00:00,Kundapur_Wind_Farm,wind,150,4.898,0.0327,13.6,74.7
2020-01-03 05:00:00,Kundapur_Wind_Farm,wind,150,0.0,0.0,13.6,74.7
2020-01-03 06:00:00,Kundapur_Wind_Farm,wind,150,7.251,0.0483,13.6,74.7
2020-01-03 07:00:00,Kundapur_Wind_Farm,wind,150,0.043,0.0003,13.6,74.7
2020-01-03 08:00:00,Kundapur_Wind_Farm,wind,150,4.679,0.0312,13.6,74.7
2020-01-03 09:00:00,Kundapur_Wind_Farm,wind,150,12.07,0.0805,13.6,74.7
2020-01-03 10:00:00,Kundapur_Wind_Farm,wind,150,12.369,0.0825,13.6,74.7
2020-01-03 11:00:00,Kundapur_Wind_Farm,wind,150,2.418,0.0161,13.6,74.7
2020-01-03 12:00:00,Kundapur_Wind_Farm,wind,150,11.503,0.0767,13.6,74.7
2020-01-03 13:00:00,Kundapur_Wind_Farm,wind,150,8.652,0.0577,13.6,74.7
2020-01-03 14:00:00,Kundapur_Wind_Farm,wind,150,14.847,0.099,13.6,74.7
2020-01-03 15:00:00,Kundapur_Wind_Farm,wind,150,6.158,0.0411,13.6,74.7
2020-01-03 16:00:00,Kundapur_Wind_Farm,wind,150,14.545,0.097,13.6,74.7
2020-01-03 17:00:00,Kundapur_Wind_Farm,wind,150,5.586,0.0372,13.6,74.7
2020-01-03 18:00:00,Kundapur_Wind_Farm,wind,150,3.046,0.0203,13.6,74.7
2020-01-03 19:00:00,Kundapur_Wind_Farm,wind,150,16.693,0.1113,13.6,74.7
2020-01-03 20:00:00,Kundapur_Wind_Farm,wind,150,3.903,0.026,13.6,74.7
2020-01-03 21:00:00,Kundapur_Wind_Farm,wind,150,4.711,0.0314,13.6,74.7
2020-01-03 22:00:00,Kundapur_Wind_Farm,wind,150,2.147,0.0143,13.6,74.7
2020-01-03 23:00:00,Kundapur_Wind_Farm,wind,150,0.14,0.0009,13.6,74.7
2020-01-04 00:00:00,Kundapur_Wind_Farm,wind,150,0.69,0.0046,13.6,74.7
2020-01-04 01:00:00,Kundapur_Wind_Farm,wind,150,6.645,0.0443,13.6,74.7
2020-01-04 02:00:00,Kundapur_Wind_Farm,wind,150,10.682,0.0712,13.6,74.7
2020-01-04 03:00:00,Kundapur_Wind_Farm,wind,150,8.623,0.0575,13.6,74.7
2020-01-04 04:00:00,Kundapur_Wind_Farm,wind,150,21.534,0.1436,13.6,74.7
2020-01-04 05:00:00,Kundapur_Wind_Farm,wind,150,0.444,0.003,13.6,74.7
2020-01-04 06:00:00,Kundapur_Wind_Farm,wind,150,5.431,0.0362,13.6,74.7
2020-01-04 07:00:00,Kundapur_Wind_Farm,wind,150,4.356,0.029,13.6,74.7
2020-01-04 08:00:00,Kundapur_Wind_Farm,wind,150,21.633,0.1442,13.6,74.7
2020-01-04 09:00:00,Kundapur_Wind_Farm,wind,150,19.161,0.1277,13.6,74.7
2020-01-04 10:00:00,Kundapur_Wind_Farm,wind,150,6.811,0.0454,13.6,74.7
2020-01-04 11:00:00,Kundapur_Wind_Farm,wind,150,4.78,0.0319,13.6,74.7
2020-01-04 12:00:00,Kundapur_Wind_Farm,wind,150,2.793,0.0186,13.6,74.7
2020-01-04 13:00:00,Kundapur_Wind_Farm,wind,150,7.567,0.0504,13.6,74.7
2020-01-04 14:00:00,Kundapur_Wind_Farm,wind,150,14.062,0.0937,13.6,74.7
2020-01-04 15:00:00,Kundapur_Wind_Farm,wind,150,21.095,0.1406,13.6,74.7
2020-01-04 16:00:00,Kundapur_Wind_Farm,wind,150,2.367,0.0158,13.6,74.7
2020-01-04 17:00:00,Kundapur_Wind_Farm,wind,150,6.551,0.0437,13.6,74.7
2020-01-04 18:00:00,Kundapur_Wind_Farm,wind,150,8.405,0.056,13.6,74.7
2020-01-04 19:00:00,Kundapur_Wind_Farm,wind,150,30.962,0.2064,13.6,74.7
2020-01-04 20:00:00,Kundapur_Wind_Farm,wind,150,3.38,0.0225,13.6,74.7
2020-01-04 21:00:00,Kundapur_Wind_Farm,wind,150,4.84,0.0323,13.6,74.7
2020-01-04 22:00:00,Kundapur_Wind_Farm,wind,150,16.48,0.1099,13.6,74.7
2020-01-04 23:00:00,Kundapur_Wind_Farm,wind,150,6.286,0.0419,13.6,74.7
2020-01-05 00:00:00,Kundapur_Wind_Farm,wind,150,6.604,0.044,13.6,74.7
2020-01-05 01:00:00,Kundapur_Wind_Farm,wind,150,6.83,0.0455,13.6,74.7
2020-01-05 02:00:00,Kundapur_Wind_Farm,wind,150,1.498,0.01,13.6,74.7
2020-01-05 03:00:00,Kundapur_Wind_Farm,wind,150,4.563,0.0304,13.6,74.7
2020-01-05 04:00:00,Kundapur_Wind_Farm,wind,150,9.667,0.0644,13.6,74.7
2020-01-05 05:00:00,Kundapur_Wind_Farm,wind,150,4.947,0.033,13.6,74.7
2020-01-05 06:00:00,Kundapur_Wind_Farm,wind,150,5.205,0.0347,13.6,74.7
2020-01-05 07:00:00,Kundapur_Wind_Farm,wind,150,8.621,0.0575,13.6,74.7
2020-01-05 08:00:00,Kundapur_Wind_Farm,wind,150,27.033,0.1802,13.6,74.7
2020-01-05 09:00:00,Kundapur_Wind_Farm,wind,150,15.777,0.1052,13.6,74.7
2020-01-05 10:00:00,Kundapur_Wind_Farm,wind,150,13.903,0.0927,13.6,74.7
2020-01-05 11:00:00,Kundapur_Wind_Farm,wind,150,18.363,0.1224,13.6,74.7
2020-01-05 12:00:00,Kundapur_Wind_Farm,wind,150,7.656,0.051,13.6,74.7
2020-01-05 13:00:00,Kundapur_Wind_Farm,wind,150,32.184,0.2146,13.6,74.7
2020-01-05 14:00:00,Kundapur_Wind_Farm,wind,150,10.618,0.0708,13.6,74.7
2020-01-05 15:00:00,Kundapur_Wind_Farm,wind,150,9.213,0.0614,13.6,74.7
2020-01-05 16:00:00,Kundapur_Wind_Farm,wind,150,12.572,0.0838,13.6,74.7
2020-01-05 17:00:00,Kundapur_Wind_Farm,wind,150,12.386,0.0826,13.6,74.7
2020-01-05 18:00:00,Kundapur_Wind_Farm,wind,150,0.493,0.0033,13.6,74.7
2020-01-05 19:00:00,Kundapur_Wind_Farm,wind,150,14.377,0.0958,13.6,74.7
2020-01-05 20:00:00,Kundapur_Wind_Farm,wind,150,4.625,0.0308,13.6,74.7
2020-01-05 21:00:00,Kundapur_Wind_Farm,wind,150,18.103,0.1207,13.6,74.7
2020-01-05 22:00:00,Kundapur_Wind_Farm,wind,150,6.799,0.0453,13.6,74.7
2020-01-05 23:00:00,Kundapur_Wind_Farm,wind,150,5.215,0.0348,13.6,74.7
2020-01-06 00:00:00,Kundapur_Wind_Farm,wind,150,13.005,0.0867,13.6,74.7
2020-01-06 01:00:00,Kundapur_Wind_Farm,wind,150,7.361,0.0491,13.6,74.7
2020-01-06 02:00:00,Kundapur_Wind_Farm,wind,150,4.114,0.0274,13.6,74.7
2020-01-06 03:00:00,Kundapur_Wind_Farm,wind,150,0.0,0.0,13.6,74.7
2020-01-06 04:00:00,Kundapur_Wind_Farm,wind,150,1.088,0.0073,13.6,74.7
2020-01-06 05:00:00,Kundapur_Wind_Farm,wind,150,1.474,0.0098,13.6,74.7
2020-01-06 06:00:00,Kundapur_Wind_Farm,wind,150,10.303,0.0687,13.6,74.7
2020-01-06 07:00:00,Kundapur_Wind_Farm,wind,150,19.667,0.1311,13.6,74.7
2020-01-06 08:00:00,Kundapur_Wind_Farm,wind,150,0.0,0.0,13.6,74.7
2020-01-06 09:00:00,Kundapur_Wind_Farm,wind,150,17.661,0.1177,13.6,74.7
2020-01-06 10:00:00,Kundapur_Wind_Farm,wind,150,13.14,0.0876,13.6,74.7
2020-01-06 11:00:00,Kundapur_Wind_Farm,wind,150,5.146,0.0343,13.6,74.7
2020-01-06 12:00:00,Kundapur_Wind_Farm,wind,150,0.274,0.0018,13.6,74.7
2020-01-06 13:00:00,Kundapur_Wind_Farm,wind,150,9.758,0.0651,13.6,74.7
2020-01-06 14:00:00,Kundapur_Wind_Farm,wind,150,8.096,0.054,13.6,74.7
2020-01-06 15:00:00,Kundapur_Wind_Farm,wind,150,3.717,0.0248,13.6,74.7
2020-01-06 16:00:00,Kundapur_Wind_Farm,wind,150,25.709,0.1714,13.6,74.7
2020-01-06 17:00:00,Kundapur_Wind_Farm,wind,150,1.776,0.0118,13.6,74.7
2020-01-06 18:00:00,Kundapur_Wind_Farm,wind,150,7.724,0.0515,13.6,74.7
2020-01-06 19:00:00,Kundapur_Wind_Farm,wind,150,7.097,0.0473,13.6,74.7
2020-01-06 20:00:00,Kundapur_Wind_Farm,wind,150,5.957,0.0397,13.6,74.7
2020-01-06 21:00:00,Kundapur_Wind_Farm,wind,150,3.806,0.0254,13.6,74.7
2020-01-06 22:00:00,Kundapur_Wind_Farm,wind,150,4.875,0.0325,13.6,74.7
2020-01-06 23:00:00,Kundapur_Wind_Farm,wind,150,3.812,0.0254,13.6,74.7
2020-01-07 00:00:00,Kundapur_Wind_Farm,wind,150,0.674,0.0045,13.6,74.7
2020-01-07 01:00:00,Kundapur_Wind_Farm,wind,150,12.18,0.0812,13.6,74.7
2020-01-07 02:00:00,Kundapur_Wind_Farm,wind,150,3.068,0.0205,13.6,74.7
2020-01-07 03:00:00,Kundapur_Wind_Farm,wind,150,7.931,0.0529,13.6,74.7
2020-01-07 04:00:00,Kundapur_Wind_Farm,wind,150,3.292,0.0219,13.6,74.7
2020-01-07 05:00:00,Kundapur_Wind_Farm,wind,150,1.615,0.0108,13.6,74.7
2020-01-07 06:00:00,Kundapur_Wind_Farm,wind,150,1.299,0.0087,13.6,74.7
2020-01-07 07:00:00,Kundapur_Wind_Farm,wind,150,26.182,0.1745,13.6,74.7
2020-01-07 08:00:00,Kundapur_Wind_Farm,wind,150,8.37,0.0558,13.6,74.7
2020-01-07 09:00:00,Kundapur_Wind_Farm,wind,150,0.152,0.001,13.6,74.7
2020-01-07 10:00:00,Kundapur_Wind_Farm,wind,150,5.155,0.0344,13.6,74.7
2020-01-07 11:00:00,Kundapur_Wind_Farm,wind,150,8.275,0.0552,13.6,74.7
2020-01-07 12:00:00,Kundapur_Wind_Farm,wind,150,3.662,0.0244,13.6,74.7
2020-01-07 13:00:00,Kundapur_Wind_Farm,wind,150,5.185,0.0346,13.6,74.7
2020-01-07 14:00:00,Kundapur_Wind_Farm,wind,150,3.346,0.0223,13.6,74.7
2020-01-07 15:00:00,Kundapur_Wind_Farm,wind,150,0.733,0.0049,13.6,74.7
2020-01-07 16:00:00,Kundapur_Wind_Farm,wind,150,6.949,0.0463,13.6,74.7
2020-01-07 17:00:00,Kundapur_Wind_Farm,wind,150,15.543,0.1036,13.6,74.7
2020-01-07 18:00:00,Kundapur_Wind_Farm,wind,150,9.387,0.0626,13.6,74.7
2020-01-07 19:00:00,Kundapur_Wind_Farm,wind,150,4.317,0.0288,13.6,74.7
2020-01-07 20:00:00,Kundapur_Wind_Farm,wind,150,6.074,0.0405,13.6,74.7
2020-01-07 21:00:00,Kundapur_Wind_Farm,wind,150,8.327,0.0555,13.6,74.7
2020-01-07 22:00:00,Kundapur_Wind_Farm,wind,150,1.128,0.0075,13.6,74.7
2020-01-07 23:00:00,Kundapur_Wind_Farm,wind,150,11.78,0.0785,13.6,74.7
2020-01-08 00:00:00,Kundapur_Wind_Farm,wind,150,1.09,0.0073,13.6,74.7
2020-01-08 01:00:00,Kundapur_Wind_Farm,wind,150,15.022,0.1001,13.6,74.7
2020-01-08 02:00:00,Kundapur_Wind_Farm,wind,150,0.088,0.0006,13.6,74.7
2020-01-08 03:00:00,Kundapur_Wind_Farm,wind,150,9.741,0.0649,13.6,74.7
2020-01-08 04:00:00,Kundapur_Wind_Farm,wind,150,7.413,0.0494,13.6,74.7
2020-01-08 05:00:00,Kundapur_Wind_Farm,wind,150,9.752,0.065,13.6,74.7
2020-01-08 06:00:00,Kundapur_Wind_Farm,wind,150,11.532,0.0769,13.6,74.7
2020-01-08 07:00:00,Kundapur_Wind_Farm,wind,150,0.62,0.0041,13.6,74.7
2020-01-08 08:00:00,Kundapur_Wind_Farm,wind,150,2.645,0.0176,13.6,74.7
2020-01-08 09:00:00,Kundapur_Wind_Farm,wind,150,4.507,0.03,13.6,74.7
2020-01-08 10:00:00,Kundapur_Wind_Farm,wind,150,2.607,0.0174,13.6,74.7
2020-01-08 11:00:00,Kundapur_Wind_Farm,wind,150,17.229,0.1149,13.6,74.7
2020-01-08 12:00:00,Kundapur_Wind_Farm,wind,150,2.576,0.0172,13.6,74.7
2020-01-08 13:00:00,Kundapur_Wind_Farm,wind,150,2.574,0.0172,13.6,74.7
2020-01-08 14:00:00,Kundapur_Wind_Farm,wind,150,2.298,0.0153,13.6,74.7
2020-01-08 15:00:00,Kundapur_Wind_Farm,wind,150,5.99,0.0399,13.6,74.7
2020-01-08 16:00:00,Kundapur_Wind_Farm,wind,150,26.609,0.1774,13.6,74.7
2020-01-08 17:00:00,Kundapur_Wind_Farm,wind,150,0.93,0.0062,13.6,74.7
2020-01-08 18:00:00,Kundapur_Wind_Farm,wind,150,6.026,0.0402,13.6,74.7
2020-01-08 19:00:00,Kundapur_Wind_Farm,wind,150,5.155,0.0344,13.6,74.7
2020-01-08 20:00:00,Kundapur_Wind_Farm,wind,150,4.377,0.0292,13.6,74.7
2020-01-08 21:00:00,Kundapur_Wind_Farm,wind,150,9.612,0.0641,13.6,74.7
2020-01-08 22:00:00,Kundapur_Wind_Farm,wind,150,3.552,0.0237,13.6,74.7
2020-01-08 23:00:00,Kundapur_Wind_Farm,wind,150,3.686,0.0246,13.6,74.7
2020-01-09 00:00:00,Kundapur_Wind_Farm,wind,150,13.833,0.0922,13.6,74.7
2020-01-09 01:00:00,Kundapur_Wind_Farm,wind,150,0.0,0.0,13.6,74.7
2020-01-09 02:00:00,Kundapur_Wind_Farm,wind,150,0.0,0.0,13.6,74.7
2020-01-09 03:00:00,Kundapur_Wind_Farm,wind,150,36.646,0.2443,13.6,74.7
2020-01-09 04:00:00,Kundapur_Wind_Farm,wind,150,6.039,0.0403,13.6,74.7
2020-01-09 05:00:00,Kundapur_Wind_Farm,wind,150,8.873,0.0592,13.6,74.7
2020-01-09 06:00:00,Kundapur_Wind_Farm,wind,150,1.06,0.0071,13.6,74.7
2020-01-09 07:00:00,Kundapur_Wind_Farm,wind,150,1.619,0.0108,13.6,74.7
2020-01-09 08:00:00,Kundapur_Wind_Farm,wind,150,8.122,0.0541,13.6,74.7
2020-01-09 09:00:00,Kundapur_Wind_Farm,wind,150,5.507,0.0367,13.6,74.7
2020-01-09 10:00:00,Kundapur_Wind_Farm,wind,150,7.419,0.0495,13.6,74.7
2020-01-09 11:00:00,Kundapur_Wind_Farm,wind,150,6.609,0.0441,13.6,74.7
2020-01-09 12:00:00,Kundapur_Wind_Farm,wind,150,16.31,0.1087,13.6,74.7
2020-01-09 13:00:00,Kundapur_Wind_Farm,wind,150,8.724,0.0582,13.6,74.7
2020-01-09 14:00:00,Kundapur_Wind_Farm,wind,150,0.301,0.002,13.6,74.7
2020-01-09 15:00:00,Kundapur_Wind_Farm,wind,150,2.663,0.0178,13.6,74.7
2020-01-09 16:00:00,Kundapur_Wind_Farm,wind,150,0.641,0.0043,13.6,74.7
2020-01-09 17:00:00,Kundapur_Wind_Farm,wind,150,14.503,0.0967,13.6,74.7
2020-01-09 18:00:00,Kundapur_Wind_Farm,wind,150,7.322,0.0488,13.6,74.7
2020-01-09 19:00:00,Kundapur_Wind_Farm,wind,150,8.171,0.0545,13.6,74.7
2020-01-09 20:00:00,Kundapur_Wind_Farm,wind,150,24.575,0.1638,13.6,74.7
2020-01-09 21:00:00,Kundapur_Wind_Farm,wind,150,28.801,0.192,13.6,74.7
2020-01-09 22:00:00,Kundapur_Wind_Farm,wind,150,21.405,0.1427,13.6,74.7
2020-01-09 23:00:00,Kundapur_Wind_Farm,wind,150,1.345,0.009,13.6,74.7
2020-01-10 00:00:00,Kundapur_Wind_Farm,wind,150,7.661,0.0511,13.6,74.7
2020-01-10 01:00:00,Kundapur_Wind_Farm,wind,150,17.236,0.1149,13.6,74.7
2020-01-10 02:00:00,Kundapur_Wind_Farm,wind,150,7.011,0.0467,13.6,74.7
2020-01-10 03:00:00,Kundapur_Wind_Farm,wind,150,5.906,0.0394,13.6,74.7
2020-01-10 04:00:00,Kundapur_Wind_Farm,wind,150,15.775,0.1052,13.6,74.7
2020-01-10 05:00:00,Kundapur_Wind_Farm,wind,150,10.559,0.0704,13.6,74.7
2020-01-10 06:00:00,Kundapur_Wind_Farm,wind,150,15.93,0.1062,13.6,74.7
2020-01-10 07:00:00,Kundapur_Wind_Farm,wind,150,4.775,0.0318,13.6,74.7
2020-01-10 08:00:00,Kundapur_Wind_Farm,wind,150,2.046,0.0136,13.6,74.7
2020-01-10 09:00:00,Kundapur_Wind_Farm,wind,150,7.579,0.0505,13.6,74.7
2020-01-10 10:00:00,Kundapur_Wind_Farm,wind,150,5.035,0.0336,13.6,74.7
2020-01-10 11:00:00,Kundapur_Wind_Farm,wind,150,7.356,0.049,13.6,74.7
2020-01-10 12:00:00,Kundapur_Wind_Farm,wind,150,0.181,0.0012,13.6,74.7
2020-01-10 13:00:00,Kundapur_Wind_Farm,wind,150,2.988,0.0199,13.6,74.7
2020-01-10 14:00:00,Kundapur_Wind_Farm,wind,150,2.612,0.0174,13.6,74.7
2020-01-10 15:00:00,Kundapur_Wind_Farm,wind,150,7.154,0.0477,13.6,74.7
2020-01-10 16:00:00,Kundapur_Wind_Farm,wind,150,17.605,0.1174,13.6,74.7
2020-01-10 17:00:00,Kundapur_Wind_Farm,wind,150,6.091,0.0406,13.6,74.7
2020-01-10 18:00:00,Kundapur_Wind_Farm,wind,150,11.942,0.0796,13.6,74.7
2020-01-10 19:00:00,Kundapur_Wind_Farm,wind,150,14.217,0.0948,13.6,74.7
2020-01-10 20:00:00,Kundapur_Wind_Farm,wind,150,0.092,0.0006,13.6,74.7
2020-01-10 21:00:00,Kundapur_Wind_Farm,wind,150,17.206,0.1147,13.6,74.7
2020-01-10 22:00:00,Kundapur_Wind_Farm,wind,150,11.356,0.0757,13.6,74.7
2020-01-10 23:00:00,Kundapur_Wind_Farm,wind,150,5.111,0.0341,13.6,74.7
2020-01-11 00:00:00,Kundapur_Wind_Farm,wind,150,4.153,0.0277,13.6,74.7
2020-01-11 01:00:00,Kundapur_Wind_Farm,wind,150,0.797,0.0053,13.6,74.7
2020-01-11 02:00:00,Kundapur_Wind_Farm,wind,150,9.965,0.0664,13.6,74.7
2020-01-11 03:00:00,Kundapur_Wind_Farm,wind,150,6.262,0.0417,13.6,74.7
2020-01-11 04:00:00,Kundapur_Wind_Farm,wind,150,5.576,0.0372,13.6,74.7
2020-01-11 05:00:00,Kundapur_Wind_Farm,wind,150,9.557,0.0637,13.6,74.7
2020-01-11 06:00:00,Kundapur_Wind_Farm,wind,150,8.877,0.0592,13.6,74.7
2020-01-11 07:00:00,Kundapur_Wind_Farm,wind,150,3.383,0.0226,13.6,74.7
2020-01-11 08:00:00,Kundapur_Wind_Farm,wind,150,3.565,0.0238,13.6,74.7
2020-01-11 09:00:00,Kundapur_Wind_Farm,wind,150,8.027,0.0535,13.6,74.7
2020-01-11 10:00:00,Kundapur_Wind_Farm,wind,150,2.056,0.0137,13.6,74.7
2020-01-11 11:00:00,Kundapur_Wind_Farm,wind,150,12.323,0.0822,13.6,74.7
2020-01-11 12:00:00,Kundapur_Wind_Farm,wind,150,13.432,0.0895,13.6,74.7
2020-01-11 13:00:00,Kundapur_Wind_Farm,wind,150,3.277,0.0218,13.6,74.7
2020-01-11 14:00:00,Kundapur_Wind_Farm,wind,150,1.419,0.0095,13.6,74.7
2020-01-11 15:00:00,Kundapur_Wind_Farm,wind,150,0.238,0.0016,13.6,74.7
2020-01-11 16:00:00,Kundapur_Wind_Farm,wind,150,13.36,0.0891,13.6,74.7
2020-01-11 17:00:00,Kundapur_Wind_Farm,wind,150,12.891,0.0859,13.6,74.7
2020-01-11 18:00:00,Kundapur_Wind_Farm,wind,150,5.681,0.0379,13.6,74.7
2020-01-11 19:00:00,Kundapur_Wind_Farm,wind,150,11.896,0.0793,13.6,74.7
2020-01-11 20:00:00,Kundapur_Wind_Farm,wind,150,11.802,0.0787,13.6,74.7
2020-01-11 21:00:00,Kundapur_Wind_Farm,wind,150,2.461,0.0164,13.6,74.7
2020-01-11 22:00:00,Kundapur_Wind_Farm,wind,150,23.393,0.156,13.6,74.7
2020-01-11 23:00:00,Kundapur_Wind_Farm,wind,150,12.075,0.0805,13.6,74.7
2020-01-12 00:00:00,Kundapur_Wind_Farm,wind,150,18.049,0.1203,13.6,74.7
2020-01-12 01:00:00,Kundapur_Wind_Farm,wind,150,9.419,0.0628,13.6,74.7
2020-01-12 02:00:00,Kundapur_Wind_Farm,wind,150,2.672,0.0178,13.6,74.7
2020-01-12 03:00:00,Kundapur_Wind_Farm,wind,150,21.774,0.1452,13.6,74.7
2020-01-12 04:00:00,Kundapur_Wind_Farm,wind,150,3.92,0.0261,13.6,74.7
2020-01-12 05:00:00,Kundapur_Wind_Farm,wind,150,17.387,0.1159,13.6,74.7
2020-01-12 06:00:00,Kundapur_Wind_Farm,wind,150,4.017,0.0268,13.6,74.7
2020-01-12 07:00:00,Kundapur_Wind_Farm,wind,150,8.351,0.0557,13.6,74.7
2020-01-12 08:00:00,Kundapur_Wind_Farm,wind,150,2.109,0.0141,13.6,74.7
2020-01-12 09:00:00,Kundapur_Wind_Farm,wind,150,40.184,0.2679,13.6,74.7
2020-01-12 10:00:00,Kundapur_Wind_Farm,wind,150,2.117,0.0141,13.6,74.7
2020-01-12 11:00:00,Kundapur_Wind_Farm,wind,150,11.551,0.077,13.6,74.7
2020-01-12 12:00:00,Kundapur_Wind_Farm,wind,150,10.718,0.0715,13.6,74.7
2020-01-12 13:00:00,Kundapur_Wind_Farm,wind,150,35.436,0.2362,13.6,74.7
2020-01-12 14:00:00,Kundapur_Wind_Farm,wind,150,7.91,0.0527,13.6,74.7
2020-01-12 15:00:00,Kundapur_Wind_Farm,wind,150,9.893,0.066,13.6,74.7
2020-01-12 16:00:00,Kundapur_Wind_Farm,wind,150,4.951,0.033,13.6,74.7
2020-01-12 17:00:00,Kundapur_Wind_Farm,wind,150,4.981,0.0332,13.6,74.7
2020-01-12 18:00:00,Kundapur_Wind_Farm,wind,150,11.757,0.0784,13.6,74.7
2020-01-12 19:00:00,Kundapur_Wind_Farm,wind,150,0.992,0.0066,13.6,74.7
