timestamp,plant_name,plant_type,capacity_mw,generation_mw,capacity_factor,latitude,longitude
2020-01-02 10:00:00,Chitradurga_Wind_Farm,wind,100,3.094,0.0309,14.2,76.4
2020-01-02 11:00:00,Chitradurga_Wind_Farm,wind,100,2.824,0.0282,14.2,76.4
2020-01-02 12:00:00,Chitradurga_Wind_Farm,wind,100,12.961,0.1296,14.2,76.4
2020-01-02 13:00:00,Chitradurga_Wind_Farm,wind,100,0.095,0.0009,14.2,76.4
2020-01-02 14:00:00,Chitradurga_Wind_Farm,wind,100,0.0,0.0,14.2,76.4
2020-01-02 15:00:00,Chitradurga_Wind_Farm,wind,100,3.228,0.0323,14.2,76.4
2020-01-02 16:00:00,Chitradurga_Wind_Farm,wind,100,4.104,0.041,14.2,76.4
2020-01-02 17:00:00,Chitradurga_Wind_Farm,wind,100,6.219,0.0622,14.2,76.4
2020-01-02 18:00:00,Chitradurga_Wind_Farm,wind,100,35.258,0.3526,14.2,76.4
2020-01-02 19:00:00,Chitradurga_Wind_Farm,wind,100,5.675,0.0567,14.2,76.4
2020-01-02 20:00:00,Chitradurga_Wind_Farm,wind,100,14.023,0.1402,14.2,76.4
2020-01-02 21:00:00,Chitradurga_Wind_Farm,wind,100,3.615,0.0361,14.2,76.4
2020-01-02 22:00:00,Chitradurga_Wind_Farm,wind,100,0.428,0.0043,14.2,76.4
2020-01-02 23:00:00,Chitradurga_Wind_Farm,wind,100,6.669,0.0667,14.2,76.4
2020-01-03 00:00:00,Chitradurga_Wind_Farm,wind,100,8.283,0.0828,14.2,76.4
2020-01-03 01:00:00,Chitradurga_Wind_Farm,wind,100,7.603,0.076,14.2,76.4
2020-01-03 02:00:00,Chitradurga_Wind_Farm,wind,100,9.512,0.0951,14.2,76.4
2020-01-03 03:00:00,Chitradurga_Wind_Farm,wind,100,9.848,0.0985,14.2,76.4
2020-01-03 04:00:00,Chitradurga_Wind_Farm,wind,100,3.56,0.0356,14.2,76.4
2020-01-03 05:00:00,Chitradurga_Wind_Farm,wind,100,2.008,0.0201,14.2,76.4
2020-01-03 06:00:00,Chitradurga_Wind_Farm,wind,100,5.573,0.0557,14.2,76.4
2020-01-03 07:00:00,Chitradurga_Wind_Farm,wind,100,21.342,0.2134,14.2,76.4
2020-01-03 08:00:00,Chitradurga_Wind_Farm,wind,100,3.702,0.037,14.2,76.4
2020-01-03 09:00:00,Chitradurga_Wind_Farm,wind,100,3.661,0.0366,14.2,76.4
2020-01-03 10:00:00,Chitradurga_Wind_Farm,wind,100,8.755,0.0875,14.2,76.4
2020-01-03 11:00:00,Chitradurga_Wind_Farm,wind,100,3.059,0.0306,14.2,76.4
2020-01-03 12:00:00,Chitradurga_Wind_Farm,wind,100,6.795,0.0679,14.2,76.4
2020-01-03 13:00:00,Chitradurga_Wind_Farm,wind,100,3.227,0.0323,14.2,76.4
2020-01-03 14:00:00,Chitradurga_Wind_Farm,wind,100,9.224,0.0922,14.2,76.4
2020-01-03 15:00:00,Chitradurga_Wind_Farm,wind,100,2.199,0.022,14.2,76.4
2020-01-03 16:00:00,Chitradurga_Wind_Farm,wind,100,10.568,0.1057,14.2,76.4
2020-01-03 17:00:00,Chitradurga_Wind_Farm,wind,100,1.582,0.0158,14.2,76.4
2020-01-03 18:00:00,Chitradurga_Wind_Farm,wind,100,0.0,0.0,14.2,76.4
2020-01-03 19:00:00,Chitradurga_Wind_Farm,wind,100,8.534,0.0853,14.2,76.4
2020-01-03 20:00:00,Chitradurga_Wind_Farm,wind,100,2.773,0.0277,14.2,76.4
2020-01-03 21:00:00,Chitradurga_Wind_Farm,wind,100,3.374,0.0337,14.2,76.4
2020-01-03 22:00:00,Chitradurga_Wind_Farm,wind,100,1.34,0.0134,14.2,76.4
2020-01-03 23:00:00,Chitradurga_Wind_Farm,wind,100,8.021,0.0802,14.2,76.4
2020-01-04 00:00:00,Chitradurga_Wind_Farm,wind,100,2.581,0.0258,14.2,76.4
2020-01-04 01:00:00,Chitradurga_Wind_Farm,wind,100,10.155,0.1016,14.2,76.4
2020-01-04 02:00:00,Chitradurga_Wind_Farm,wind,100,8.575,0.0857,14.2,76.4
2020-01-04 03:00:00,Chitradurga_Wind_Farm,wind,100,3.514,0.0351,14.2,76.4
2020-01-04 04:00:00,Chitradurga_Wind_Farm,wind,100,13.596,0.136,14.2,76.4
2020-01-04 05:00:00,Chitradurga_Wind_Farm,wind,100,0.0,0.0,14.2,76.4
2020-01-04 06:00:00,Chitradurga_Wind_Farm,wind,100,5.899,0.059,14.2,76.4
2020-01-04 07:00:00,Chitradurga_Wind_Farm,wind,100,1.055,0.0106,14.2,76.4
2020-01-04 08:00:00,Chitradurga_Wind_Farm,wind,100,10.255,0.1025,14.2,76.4
2020-01-04 09:00:00,Chitradurga_Wind_Farm,wind,100,17.491,0.1749,14.2,76.4
2020-01-04 10:00:00,Chitradurga_Wind_Farm,wind,100,4.332,0.0433,14.2,76.4
2020-01-04 11:00:00,Chitradurga_Wind_Farm,wind,100,4.209,0.0421,14.2,76.4
2020-01-04 12:00:00,Chitradurga_Wind_Farm,wind,100,4.858,0.0486,14.2,76.4
2020-01-04 13:00:00,Chitradurga_Wind_Farm,wind,100,9.601,0.096,14.2,76.4
2020-01-04 14:00:00,Chitradurga_Wind_Farm,wind,100,5.478,0.0548,14.2,76.4
2020-01-04 15:00:00,Chitradurga_Wind_Farm,wind,100,12.585,0.1258,14.2,76.4
2020-01-04 16:00:00,Chitradurga_Wind_Farm,wind,100,0.642,0.0064,14.2,76.4
2020-01-04 17:00:00,Chitradurga_Wind_Farm,wind,100,2.533,0.0253,14.2,76.4
2020-01-04 18:00:00,Chitradurga_Wind_Farm,wind,100,6.164,0.0616,14.2,76.4
2020-01-04 19:00:00,Chitradurga_Wind_Farm,wind,100,9.792,0.0979,14.2,76.4
2020-01-04 20:00:00,Chitradurga_Wind_Farm,wind,100,3.343,0.0334,14.2,76.4
2020-01-04 21:00:00,Chitradurga_Wind_Farm,wind,100,1.879,0.0188,14.2,76.4
2020-01-04 22:00:00,Chitradurga_Wind_Farm,wind,100,13.362,0.1336,14.2,76.4
2020-01-04 23:00:00,Chitradurga_Wind_Farm,wind,100,1.433,0.0143,14.2,76.4
2020-01-05 00:00:00,Chitradurga_Wind_Farm,wind,100,0.392,0.0039,14.2,76.4
2020-01-05 01:00:00,Chitradurga_Wind_Farm,wind,100,1.664,0.0166,14.2,76.4
2020-01-05 02:00:00,Chitradurga_Wind_Farm,wind,100,2.619,0.0262,14.2,76.4
2020-01-05 03:00:00,Chitradurga_Wind_Farm,wind,100,3.316,0.0332,14.2,76.4
2020-01-05 04:00:00,Chitradurga_Wind_Farm,wind,100,2.02,0.0202,14.2,76.4
2020-01-05 05:00:00,Chitradurga_Wind_Farm,wind,100,5.036,0.0504,14.2,76.4
2020-01-05 06:00:00,Chitradurga_Wind_Farm,wind,100,3.931,0.0393,14.2,76.4
2020-01-05 07:00:00,Chitradurga_Wind_Farm,wind,100,6.745,0.0674,14.2,76.4
2020-01-05 08:00:00,Chitradurga_Wind_Farm,wind,100,12.811,0.1281,14.2,76.4
2020-01-05 09:00:00,Chitradurga_Wind_Farm,wind,100,4.593,0.0459,14.2,76.4
2020-01-05 10:00:00,Chitradurga_Wind_Farm,wind,100,8.867,0.0887,14.2,76.4
2020-01-05 11:00:00,Chitradurga_Wind_Farm,wind,100,11.956,0.1196,14.2,76.4
2020-01-05 12:00:00,Chitradurga_Wind_Farm,wind,100,9.839,0.0984,14.2,76.4
2020-01-05 13:00:00,Chitradurga_Wind_Farm,wind,100,17.604,0.176,14.2,76.4
2020-01-05 14:00:00,Chitradurga_Wind_Farm,wind,100,10.006,0.1001,14.2,76.4
2020-01-05 15:00:00,Chitradurga_Wind_Farm,wind,100,5.004,0.05,14.2,76.4
2020-01-05 16:00:00,Chitradurga_Wind_Farm,wind,100,6.035,0.0603,14.2,76.4
2020-01-05 17:00:00,Chitradurga_Wind_Farm,wind,100,13.659,0.1366,14.2,76.4
2020-01-05 18:00:00,Chitradurga_Wind_Farm,wind,100,0.073,0.0007,14.2,76.4
2020-01-05 19:00:00,Chitradurga_Wind_Farm,wind,100,14.705,0.1471,14.2,76.4
2020-01-05 20:00:00,Chitradurga_Wind_Farm,wind,100,4.008,0.0401,14.2,76.4
2020-01-05 21:00:00,Chitradurga_Wind_Farm,wind,100,12.682,0.1268,14.2,76.4
2020-01-05 22:00:00,Chitradurga_Wind_Farm,wind,100,3.714,0.0371,14.2,76.4
2020-01-05 23:00:00,Chitradurga_Wind_Farm,wind,100,0.589,0.0059,14.2,76.4
2020-01-06 00:00:00,Chitradurga_Wind_Farm,wind,100,13.475,0.1348,14.2,76.4
2020-01-06 01:00:00,Chitradurga_Wind_Farm,wind,100,2.971,0.0297,14.2,76.4
2020-01-06 02:00:00,Chitradurga_Wind_Farm,wind,100,0.304,0.003,14.2,76.4
2020-01-06 03:00:00,Chitradurga_Wind_Farm,wind,100,4.421,0.0442,14.2,76.4
2020-01-06 04:00:00,Chitradurga_Wind_Farm,wind,100,3.94,0.0394,14.2,76.4
2020-01-06 05:00:00,Chitradurga_Wind_Farm,wind,100,0.385,0.0039,14.2,76.4
2020-01-06 06:00:00,Chitradurga_Wind_Farm,wind,100,3.914,0.0391,14.2,76.4
2020-01-06 07:00:00,Chitradurga_Wind_Farm,wind,100,10.434,0.1043,14.2,76.4
2020-01-06 08:00:00,Chitradurga_Wind_Farm,wind,100,6.182,0.0618,14.2,76.4
2020-01-06 09:00:00,Chitradurga_Wind_Farm,wind,100,4.013,0.0401,14.2,76.4
2020-01-06 10:00:00,Chitradurga_Wind_Farm,wind,100,8.967,0.0897,14.2,76.4
2020-01-06 11:00:00,Chitradurga_Wind_Farm,wind,100,3.511,0.0351,14.2,76.4
2020-01-06 12:00:00,Chitradurga_Wind_Farm,wind,100,7.548,0.0755,14.2,76.4
2020-01-06 13:00:00,Chitradurga_Wind_Farm,wind,100,4.118,0.0412,14.2,76.4
2020-01-06 14:00:00,Chitradurga_Wind_Farm,wind,100,5.187,0.0519,14.2,76.4
2020-01-06 15:00:00,Chitradurga_Wind_Farm,wind,100,0.741,0.0074,14.2,76.4
2020-01-06 16:00:00,Chitradurga_Wind_Farm,wind,100,15.228,0.1523,14.2,76.4
2020-01-06 17:00:00,Chitradurga_Wind_Farm,wind,100,0.626,0.0063,14.2,76.4
2020-01-06 18:00:00,Chitradurga_Wind_Farm,wind,100,4.342,0.0434,14.2,76.4
2020-01-06 19:00:00,Chitradurga_Wind_Farm,wind,100,0.505,0.005,14.2,76.4
2020-01-06 20:00:00,Chitradurga_Wind_Farm,wind,100,4.542,0.0454,14.2,76.4
2020-01-06 21:00:00,Chitradurga_Wind_Farm,wind,100,1.503,0.015,14.2,76.4
2020-01-06 22:00:00,Chitradurga_Wind_Farm,wind,100,2.002,0.02,14.2,76.4
2020-01-06 23:00:00,Chitradurga_Wind_Farm,wind,100,1.194,0.0119,14.2,76.4
2020-01-07 00:00:00,Chitradurga_Wind_Farm,wind,100,0.413,0.0041,14.2,76.4
2020-01-07 01:00:00,Chitradurga_Wind_Farm,wind,100,7.73,0.0773,14.2,76.4
2020-01-07 02:00:00,Chitradurga_Wind_Farm,wind,100,1.999,0.02,14.2,76.4
2020-01-07 03:00:00,Chitradurga_Wind_Farm,wind,100,6.27,0.0627,14.2,76.4
2020-01-07 04:00:00,Chitradurga_Wind_Farm,wind,100,7.314,0.0731,14.2,76.4
2020-01-07 05:00:00,Chitradurga_Wind_Farm,wind,100,1.867,0.0187,14.2,76.4
2020-01-07 06:00:00,Chitradurga_Wind_Farm,wind,100,2.181,0.0218,14.2,76.4
2020-01-07 07:00:00,Chitradurga_Wind_Farm,wind,100,9.683,0.0968,14.2,76.4
2020-01-07 08:00:00,Chitradurga_Wind_Farm,wind,100,2.481,0.0248,14.2,76.4
2020-01-07 09:00:00,Chitradurga_Wind_Farm,wind,100,2.99,0.0299,14.2,76.4
2020-01-07 10:00:00,Chitradurga_Wind_Farm,wind,100,6.456,0.0646,14.2,76.4
2020-01-07 11:00:00,Chitradurga_Wind_Farm,wind,100,7.15,0.0715,14.2,76.4
2020-01-07 12:00:00,Chitradurga_Wind_Farm,wind,100,1.752,0.0175,14.2,76.4
2020-01-07 13:00:00,Chitradurga_Wind_Farm,wind,100,3.814,0.0381,14.2,76.4
2020-01-07 14:00:00,Chitradurga_Wind_Farm,wind,100,3.106,0.0311,14.2,76.4
2020-01-07 15:00:00,Chitradurga_Wind_Farm,wind,100,1.076,0.0108,14.2,76.4
2020-01-07 16:00:00,Chitradurga_Wind_Farm,wind,100,0.452,0.0045,14.2,76.4
2020-01-07 17:00:00,Chitradurga_Wind_Farm,wind,100,7.178,0.0718,14.2,76.4
2020-01-07 18:00:00,Chitradurga_Wind_Farm,wind,100,1.98,0.0198,14.2,76.4
2020-01-07 19:00:00,Chitradurga_Wind_Farm,wind,100,2.504,0.025,14.2,76.4
2020-01-07 20:00:00,Chitradurga_Wind_Farm,wind,100,1.509,0.0151,14.2,76.4
2020-01-07 21:00:00,Chitradurga_Wind_Farm,wind,100,2.098,0.021,14.2,76.4
2020-01-07 22:00:00,Chitradurga_Wind_Farm,wind,100,2.704,0.027,14.2,76.4
2020-01-07 23:00:00,Chitradurga_Wind_Farm,wind,100,8.811,0.0881,14.2,76.4
2020-01-08 00:00:00,Chitradurga_Wind_Farm,wind,100,0.786,0.0079,14.2,76.4
2020-01-08 01:00:00,Chitradurga_Wind_Farm,wind,100,5.578,0.0558,14.2,76.4
2020-01-08 02:00:00,Chitradurga_Wind_Farm,wind,100,1.871,0.0187,14.2,76.4
2020-01-08 03:00:00,Chitradurga_Wind_Farm,wind,100,5.097,0.051,14.2,76.4
2020-01-08 04:00:00,Chitradurga_Wind_Farm,wind,100,3.518,0.0352,14.2,76.4
2020-01-08 05:00:00,Chitradurga_Wind_Farm,wind,100,5.098,0.051,14.2,76.4
2020-01-08 06:00:00,Chitradurga_Wind_Farm,wind,100,6.114,0.0611,14.2,76.4
2020-01-08 07:00:00,Chitradurga_Wind_Farm,wind,100,7.063,0.0706,14.2,76.4
2020-01-08 08:00:00,Chitradurga_Wind_Farm,wind,100,11.292,0.1129,14.2,76.4
2020-01-08 09:00:00,Chitradurga_Wind_Farm,wind,100,1.709,0.0171,14.2,76.4
2020-01-08 10:00:00,Chitradurga_Wind_Farm,wind,100,0.519,0.0052,14.2,76.4
2020-01-08 11:00:00,Chitradurga_Wind_Farm,wind,100,8.902,0.089,14.2,76.4
2020-01-08 12:00:00,Chitradurga_Wind_Farm,wind,100,0.054,0.0005,14.2,76.4
2020-01-08 13:00:00,Chitradurga_Wind_Farm,wind,100,1.446,0.0145,14.2,76.4
2020-01-08 14:00:00,Chitradurga_Wind_Farm,wind,100,1.622,0.0162,14.2,76.4
2020-01-08 15:00:00,Chitradurga_Wind_Farm,wind,100,3.733,0.0373,14.2,76.4
2020-01-08 16:00:00,Chitradurga_Wind_Farm,wind,100,15.557,0.1556,14.2,76.4
2020-01-08 17:00:00,Chitradurga_Wind_Farm,wind,100,4.246,0.0425,14.2,76.4
2020-01-08 18:00:00,Chitradurga_Wind_Farm,wind,100,5.97,0.0597,14.2,76.4
2020-01-08 19:00:00,Chitradurga_Wind_Farm,wind,100,4.113,0.0411,14.2,76.4
2020-01-08 20:00:00,Chitradurga_Wind_Farm,wind,100,4.225,0.0423,14.2,76.4
2020-01-08 21:00:00,Chitradurga_Wind_Farm,wind,100,2.045,0.0205,14.2,76.4
2020-01-08 22:00:00,Chitradurga_Wind_Farm,wind,100,7.608,0.0761,14.2,76.4
2020-01-08 23:00:00,Chitradurga_Wind_Farm,wind,100,1.096,0.011,14.2,76.4
2020-01-09 00:00:00,Chitradurga_Wind_Farm,wind,100,13.03,0.1303,14.2,76.4
2020-01-09 01:00:00,Chitradurga_Wind_Farm,wind,100,0.905,0.009,14.2,76.4
2020-01-09 02:00:00,Chitradurga_Wind_Farm,wind,100,2.04,0.0204,14.2,76.4
2020-01-09 03:00:00,Chitradurga_Wind_Farm,wind,100,27.205,0.272,14.2,76.4
2020-01-09 04:00:00,Chitradurga_Wind_Farm,wind,100,2.822,0.0282,14.2,76.4
2020-01-09 05:00:00,Chitradurga_Wind_Farm,wind,100,4.804,0.048,14.2,76.4
2020-01-09 06:00:00,Chitradurga_Wind_Farm,wind,100,5.64,0.0564,14.2,76.4
2020-01-09 07:00:00,Chitradurga_Wind_Farm,wind,100,1.343,0.0134,14.2,76.4
2020-01-09 08:00:00,Chitradurga_Wind_Farm,wind,100,5.788,0.0579,14.2,76.4
2020-01-09 09:00:00,Chitradurga_Wind_Farm,wind,100,0.112,0.0011,14.2,76.4
2020-01-09 10:00:00,Chitradurga_Wind_Farm,wind,100,2.823,0.0282,14.2,76.4
2020-01-09 11:00:00,Chitradurga_Wind_Farm,wind,100,3.729,0.0373,14.2,76.4
2020-01-09 12:00:00,Chitradurga_Wind_Farm,wind,100,15.956,0.1596,14.2,76.4
2020-01-09 13:00:00,Chitradurga_Wind_Farm,wind,100,2.99,0.0299,14.2,76.4
2020-01-09 14:00:00,Chitradurga_Wind_Farm,wind,100,1.439,0.0144,14.2,76.4
2020-01-09 15:00:00,Chitradurga_Wind_Farm,wind,100,2.81,0.0281,14.2,76.4
2020-01-09 16:00:00,Chitradurga_Wind_Farm,wind,100,0.0,0.0,14.2,76.4
2020-01-09 17:00:00,Chitradurga_Wind_Farm,wind,100,11.762,0.1176,14.2,76.4
2020-01-09 18:00:00,Chitradurga_Wind_Farm,wind,100,3.349,0.0335,14.2,76.4
2020-01-09 19:00:00,Chitradurga_Wind_Farm,wind,100,4.019,0.0402,14.2,76.4
2020-01-09 20:00:00,Chitradurga_Wind_Farm,wind,100,2.551,0.0255,14.2,76.4
2020-01-09 21:00:00,Chitradurga_Wind_Farm,wind,100,15.374,0.1537,14.2,76.4
2020-01-09 22:00:00,Chitradurga_Wind_Farm,wind,100,27.45,0.2745,14.2,76.4
2020-01-09 23:00:00,Chitradurga_Wind_Farm,wind,100,1.057,0.0106,14.2,76.4
2020-01-10 00:00:00,Chitradurga_Wind_Farm,wind,100,2.495,0.0249,14.2,76.4
2020-01-10 01:00:00,Chitradurga_Wind_Farm,wind,100,10.875,0.1088,14.2,76.4
2020-01-10 02:00:00,Chitradurga_Wind_Farm,wind,100,3.99,0.0399,14.2,76.4
2020-01-10 03:00:00,Chitradurga_Wind_Farm,wind,100,2.988,0.0299,14.2,76.4
2020-01-10 04:00:00,Chitradurga_Wind_Farm,wind,100,8.173,0.0817,14.2,76.4
2020-01-10 05:00:00,Chitradurga_Wind_Farm,wind,100,8.87,0.0887,14.2,76.4
2020-01-10 06:00:00,Chitradurga_Wind_Farm,wind,100,3.292,0.0329,14.2,76.4
2020-01-10 07:00:00,Chitradurga_Wind_Farm,wind,100,2.617,0.0262,14.2,76.4
2020-01-10 08:00:00,Chitradurga_Wind_Farm,wind,100,2.711,0.0271,14.2,76.4
2020-01-10 09:00:00,Chitradurga_Wind_Farm,wind,100,4.929,0.0493,14.2,76.4
2020-01-10 10:00:00,Chitradurga_Wind_Farm,wind,100,3.309,0.0331,14.2,76.4
2020-01-10 11:00:00,Chitradurga_Wind_Farm,wind,100,4.596,0.046,14.2,76.4
2020-01-10 12:00:00,Chitradurga_Wind_Farm,wind,100,3.251,0.0325,14.2,76.4
2020-01-10 13:00:00,Chitradurga_Wind_Farm,wind,100,1.881,0.0188,14.2,76.4
2020-01-10 14:00:00,Chitradurga_Wind_Farm,wind,100,3.685,0.0368,14.2,76.4
2020-01-10 15:00:00,Chitradurga_Wind_Farm,wind,100,4.555,0.0455,14.2,76.4
2020-01-10 16:00:00,Chitradurga_Wind_Farm,wind,100,2.015,0.0202,14.2,76.4
2020-01-10 17:00:00,Chitradurga_Wind_Farm,wind,100,2.012,0.0201,14.2,76.4
2020-01-10 18:00:00,Chitradurga_Wind_Farm,wind,100,6.435,0.0643,14.2,76.4
2020-01-10 19:00:00,Chitradurga_Wind_Farm,wind,100,1.436,0.0144,14.2,76.4
2020-01-10 20:00:00,Chitradurga_Wind_Farm,wind,100,0.852,0.0085,14.2,76.4
2020-01-10 21:00:00,Chitradurga_Wind_Farm,wind,100,9.727,0.0973,14.2,76.4
2020-01-10 22:00:00,Chitradurga_Wind_Farm,wind,100,12.327,0.1233,14.2,76.4
2020-01-10 23:00:00,Chitradurga_Wind_Farm,wind,100,6.487,0.0649,14.2,76.4
2020-01-11 00:00:00,Chitradurga_Wind_Farm,wind,100,10.609,0.1061,14.2,76.4
2020-01-11 01:00:00,Chitradurga_Wind_Farm,wind,100,1.483,0.0148,14.2,76.4
2020-01-11 02:00:00,Chitradurga_Wind_Farm,wind,100,2.267,0.0227,14.2,76.4
2020-01-11 03:00:00,Chitradurga_Wind_Farm,wind,100,1.422,0.0142,14.2,76.4
2020-01-11 04:00:00,Chitradurga_Wind_Farm,wind,100,3.502,0.035,14.2,76.4
2020-01-11 05:00:00,Chitradurga_Wind_Farm,wind,100,4.039,0.0404,14.2,76.4
2020-01-11 06:00:00,Chitradurga_Wind_Farm,wind,100,5.495,0.055,14.2,76.4
2020-01-11 07:00:00,Chitradurga_Wind_Farm,wind,100,1.4,0.014,14.2,76.4
2020-01-11 08:00:00,Chitradurga_Wind_Farm,wind,100,0.69,0.0069,14.2,76.4
2020-01-11 09:00:00,Chitradurga_Wind_Farm,wind,100,3.389,0.0339,14.2,76.4
2020-01-11 10:00:00,Chitradurga_Wind_Farm,wind,100,0.664,0.0066,14.2,76.4
2020-01-11 11:00:00,Chitradurga_Wind_Farm,wind,100,7.922,0.0792,14.2,76.4
2020-01-11 12:00:00,Chitradurga_Wind_Farm,wind,100,3.888,0.0389,14.2,76.4
2020-01-11 13:00:00,Chitradurga_Wind_Farm,wind,100,3.322,0.0332,14.2,76.4
2020-01-11 14:00:00,Chitradurga_Wind_Farm,wind,100,0.944,0.0094,14.2,76.4
2020-01-11 15:00:00,Chitradurga_Wind_Farm,wind,100,1.564,0.0156,14.2,76.4
2020-01-11 16:00:00,Chitradurga_Wind_Farm,wind,100,11.05,0.1105,14.2,76.4
2020-01-11 17:00:00,Chitradurga_Wind_Farm,wind,100,17.394,0.1739,14.2,76.4
2020-01-11 18:00:00,Chitradurga_Wind_Farm,wind,100,1.934,0.0193,14.2,76.4
2020-01-11 19:00:00,Chitradurga_Wind_Farm,wind,100,11.675,0.1167,14.2,76.4
2020-01-11 20:00:00,Chitradurga_Wind_Farm,wind,100,2.895,0.029,14.2,76.4
2020-01-11 21:00:00,Chitradurga_Wind_Farm,wind,100,2.453,0.0245,14.2,76.4
2020-01-11 22:00:00,Chitradurga_Wind_Farm,wind,100,13.798,0.138,14.2,76.4
2020-01-11 23:00:00,Chitradurga_Wind_Farm,wind,100,4.294,0.0429,14.2,76.4
2020-01-12 00:00:00,Chitradurga_Wind_Farm,wind,100,17.4,0.174,14.2,76.4
2020-01-12 01:00:00,Chitradurga_Wind_Farm,wind,100,3.028,0.0303,14.2,76.4
2020-01-12 02:00:00,Chitradurga_Wind_Farm,wind,100,1.203,0.012,14.2,76.4
2020-01-12 03:00:00,Chitradurga_Wind_Farm,wind,100,24.257,0.2426,14.2,76.4
2020-01-12 04:00:00,Chitradurga_Wind_Farm,wind,100,1.493,0.0149,14.2,76.4
2020-01-12 05:00:00,Chitradurga_Wind_Farm,wind,100,21.478,0.2148,14.2,76.4
2020-01-12 06:00:00,Chitradurga_Wind_Farm,wind,100,1.493,0.0149,14.2,76.4
2020-01-12 07:00:00,Chitradurga_Wind_Farm,wind,100,6.663,0.0666,14.2,76.4
2020-01-12 08:00:00,Chitradurga_Wind_Farm,wind,100,2.648,0.0265,14.2,76.4
2020-01-12 09:00:00,Chitradurga_Wind_Farm,wind,100,25.251,0.2525,14.2,76.4
2020-01-12 10:00:00,Chitradurga_Wind_Farm,wind,100,2.385,0.0238,14.2,76.4
2020-01-12 11:00:00,Chitradurga_Wind_Farm,wind,100,5.366,0.0537,14.2,76.4
2020-01-12 12:00:00,Chitradurga_Wind_Farm,wind,100,8.579,0.0858,14.2,76.4
2020-01-12 13:00:00,Chitradurga_Wind_Farm,wind,100,28.608,0.2861,14.2,76.4
2020-01-12 14:00:00,Chitradurga_Wind_Farm,wind,100,0.579,0.0058,14.2,76.4
